co_ibge,co_cnes,endereco_completo,no_logradouro,nu_endereco,no_bairro,co_cep,municipio,uf,lat,long
261160,9635564,"AV ENGENHEIRO DOMINGOS FERREIRA, 1971, BOA VIAGEM, Recife, PE, 51111021",AV ENGENHEIRO DOMINGOS FERREIRA,1971,BOA VIAGEM,51111021,Recife,PE,-8.1289251,-34.9019489
261160,9635866,"RUA SAO MATEUS, 717, IPUTINGA, Recife, PE, 50680000",RUA SAO MATEUS,717,IPUTINGA,50680000,Recife,PE,-8.0390073,-34.9360933
261160,9636129,"AV MARECHAL MASCARENHAS DE MORAES, 5855, BOA VIAGEM, Recife, PE, 51210001",AV MARECHAL MASCARENHAS DE MORAES,5855,BOA VIAGEM,51210001,Recife,PE,-8.1349496,-34.9156468
261160,9639756,"AV CONSELHEIRO AGUIAR, 2356, BOA VIAGEM, Recife, PE, 51020020",AV CONSELHEIRO AGUIAR,2356,BOA VIAGEM,51020020,Recife,PE,-8.1290353,-34.9006395
261160,9641483,"AV REPUBLICA DO LIBANO, 251, PINA, Recife, PE, 51110160",AV REPUBLICA DO LIBANO,251,PINA,51110160,Recife,PE,-8.08649005,-34.8952487839
261160,9643486,"PROFESSOR MORAES REGO, 314, VARZEA, Recife, PE, 50740425",PROFESSOR MORAES REGO,314,VARZEA,50740425,Recife,PE,-8.0414205,-34.9435375033
261160,9659668,"RUA GOMES TABORDA, 1242, CORDEIRO, Recife, PE, 50720650",RUA GOMES TABORDA,1242,CORDEIRO,50720650,Recife,PE,-8.0556614,-34.9227922
261160,9662154,"AV RUI BARBOSA, 715, GRACAS, Recife, PE, 52011040",AV RUI BARBOSA,715,GRACAS,52011040,Recife,PE,-8.0440761,-34.9021899
261160,9662200,"RUA FREI MATIAS TEVIS, 285, ILHA DO LEITE, Recife, PE, 50070465",RUA FREI MATIAS TEVIS,285,ILHA DO LEITE,50070465,Recife,PE,-8.0638659,-34.8963577
261160,9663045,"AV GOV CARLOS DE LIMA CAVALCANTI, 95, BOA VISTA, Recife, PE, 50070110",AV GOV CARLOS DE LIMA CAVALCANTI,95,BOA VISTA,50070110,Recife,PE,-8.054,-34.881
261160,9664483,"AV DEZESSETE DE AGOSTO, 209, PARNAMIRIM, Recife, PE, 52060590",AV DEZESSETE DE AGOSTO,209,PARNAMIRIM,52060590,Recife,PE,-8.0362356,-34.9199933
261160,9665668,"AV CONSELHEIRO AGUIAR, 1748, BOA VIAGEM, Recife, PE, 51111010",AV CONSELHEIRO AGUIAR,1748,BOA VIAGEM,51111010,Recife,PE,-8.1054747,-34.8890035
261160,9668179,"RUA ABELARDO, 45, GRACAS, Recife, PE, 52050310",RUA ABELARDO,45,GRACAS,52050310,Recife,PE,-8.04276935,-34.8997684406
261160,9671013,"RUA DOM JOAO DE SOUZA, 239, MADALENA, Recife, PE, 50610070",RUA DOM JOAO DE SOUZA,239,MADALENA,50610070,Recife,PE,-8.0516552,-34.9070864
261160,9672540,"RUA CARLOS PORTO CARREIRO, 193, DERBY, Recife, PE, 50070090",RUA CARLOS PORTO CARREIRO,193,DERBY,50070090,Recife,PE,-8.05604645,-34.8972378635
261160,9680470,"AV REPUBLICA DO LIBANO, 251, PINA, Recife, PE, 51110160",AV REPUBLICA DO LIBANO,251,PINA,51110160,Recife,PE,-8.0863256,-34.89698
261160,9680551,"RUA FREI MATIAS TEVIS, 280, ILHA DO LEITE, Recife, PE, 50070465",RUA FREI MATIAS TEVIS,280,ILHA DO LEITE,50070465,Recife,PE,-8.0643486,-34.8960257
261160,9686355,"RUA AZEVEDO COUTINHO, 211, VARZEA, Recife, PE, 50741110",RUA AZEVEDO COUTINHO,211,VARZEA,50741110,Recife,PE,-8.0456321195,-34.9612426758
261160,9689524,"PRACA MIGUEL DE CERVANTES, 60, ILHA DO LEITE, Recife, PE, 50070525",PRACA MIGUEL DE CERVANTES,60,ILHA DO LEITE,50070525,Recife,PE,-8.06551832,-34.8942089081
261160,9689664,"RUA JOSE DE ALENCAR, 770, ILHA DO LEITE, Recife, PE, 50070475",RUA JOSE DE ALENCAR,770,ILHA DO LEITE,50070475,Recife,PE,-8.06437555,-34.891718891
261160,9691707,"RUA DAS NINFAS, 325, BOA VISTA, Recife, PE, 50070085",RUA DAS NINFAS,325,BOA VISTA,50070085,Recife,PE,-8.0575252,-34.8911871
261160,9691731,"PRACA DO DERBY, 149, DERBY, Recife, PE, 52010140",PRACA DO DERBY,149,DERBY,52010140,Recife,PE,-8.0570102,-34.9001099
261160,9695397,"RUA DA HORA, 77, ESPINHEIRO, Recife, PE, 52020015",RUA DA HORA,77,ESPINHEIRO,52020015,Recife,PE,-8.0489579,-34.8963515
261160,9696148,"RUA JOSE BONIFACIO, 747, TORRE, Recife, PE, 50710001",RUA JOSE BONIFACIO,747,TORRE,50710001,Recife,PE,-8.054,-34.881
261160,9696741,"RUA VISCONDE DE JEQUITINHONHA, 1144, BOA VIAGEM, Recife, PE, 51030020",RUA VISCONDE DE JEQUITINHONHA,1144,BOA VIAGEM,51030020,Recife,PE,-8.1312216,-34.9031660325
261160,9697780,"AV MARECHAL MASCARENHAS DE MORAIS, 2314, IMBIRIBEIRA, Recife, PE, 51180001",AV MARECHAL MASCARENHAS DE MORAIS,2314,IMBIRIBEIRA,51180001,Recife,PE,-8.054236,-34.8999
261160,9699287,"AV CONSELHEIRO ROSA E SILVA, 1494, GRACAS, Recife, PE, 52050215",AV CONSELHEIRO ROSA E SILVA,1494,GRACAS,52050215,Recife,PE,-8.035922,-34.9076199
261160,9699600,"RUA FREI MATIAS TEVIS, 280, ILHA DO LEITE, Recife, PE, 50070465",RUA FREI MATIAS TEVIS,280,ILHA DO LEITE,50070465,Recife,PE,-8.0650111,-34.8958021
261160,9700889,"RUA LUIZ DA CAMARA CASCUDO, 479, TORROES, Recife, PE, 50650420",RUA LUIZ DA CAMARA CASCUDO,479,TORROES,50650420,Recife,PE,-8.0564656,-34.9397722
261160,9700900,"AV ENG DOMINGOS FERREIRA, 1771, BOA VIAGEM, Recife, PE, 51111021",AV ENG DOMINGOS FERREIRA,1771,BOA VIAGEM,51111021,Recife,PE,-8.0545639,-34.871239
261160,9701036,"AV MANOEL BORBA, 951, BOA VISTA, Recife, PE, 50060140",AV MANOEL BORBA,951,BOA VISTA,50060140,Recife,PE,-8.05953625,-34.8937530989
261160,9702504,"AV GOVERNADOR AGAMENON MAGALHAES, 153, SANTO AMARO, Recife, PE, 50110900",AV GOVERNADOR AGAMENON MAGALHAES,153,SANTO AMARO,50110900,Recife,PE,-8.0382369,-34.8716047
261160,9703586,"AV ENG DOMINGOS FERREIRA, 801, PINA, Recife, PE, 51011050",AV ENG DOMINGOS FERREIRA,801,PINA,51011050,Recife,PE,-8.054,-34.881
261160,9703659,"AV DOIS RIOS, S/N, IBURA, Recife, PE, 51230000",AV DOIS RIOS,S/N,IBURA,51230000,Recife,PE,-8.1159721,-34.940694
261160,9703810,"AV DOIS RIOS, S/N, IBURA, Recife, PE, 51230000",AV DOIS RIOS,S/N,IBURA,51230000,Recife,PE,-8.11598,-34.9406956
261160,9704515,"AV ENGENHEIRO ABDIAS DE CARVALHO, 3080, CORDEIRO, Recife, PE, 50630810",AV ENGENHEIRO ABDIAS DE CARVALHO,3080,CORDEIRO,50630810,Recife,PE,-8.0610905,-34.9294245
261160,9705996,"RUA FELICIANO GOMES, 252, DERBY, Recife, PE, 52010240",RUA FELICIANO GOMES,252,DERBY,52010240,Recife,PE,-8.057075,-34.8974208071
261160,9707174,"AV REPUBLICA DO LIBANO, 251, PINA, Recife, PE, 51110160",AV REPUBLICA DO LIBANO,251,PINA,51110160,Recife,PE,-8.0867393,-34.8940587
261160,9707301,"AV MAURICIO DE NASSAU, 396, IPUTINGA, Recife, PE, 50731490",AV MAURICIO DE NASSAU,396,IPUTINGA,50731490,Recife,PE,-8.0404166,-34.9276079
261160,9709460,"AV VISCONDE DE SUASSUNA, 923, SANTO AMARO, Recife, PE, 50050540",AV VISCONDE DE SUASSUNA,923,SANTO AMARO,50050540,Recife,PE,-8.0504982,-34.8898250046
261160,9713093,"AV VISCONDE DE ALBUQUERQUE, 137, MADALENA, Recife, PE, 50610090",AV VISCONDE DE ALBUQUERQUE,137,MADALENA,50610090,Recife,PE,-8.0569285,-34.9072902
261160,9714464,"AV RUI BARBOSA, 715, GRACAS, Recife, PE, 52011040",AV RUI BARBOSA,715,GRACAS,52011040,Recife,PE,-8.0440761,-34.9021899
261160,9716602,"AV ESTRADA DO ARRAIAL, 3286, CASA AMARELA, Recife, PE, 52070230",AV ESTRADA DO ARRAIAL,3286,CASA AMARELA,52070230,Recife,PE,-8.0280041,-34.9116796
261160,9719490,"RUA PADRE CARAPUCEIRO, 968, BOA VIAGEM, Recife, PE, 51020280",RUA PADRE CARAPUCEIRO,968,BOA VIAGEM,51020280,Recife,PE,-8.1158904,-34.9034892031
261160,9722890,"RUA FALCAO DE LARCEDA, 354, TEJIPIO, Recife, PE, 50930015",RUA FALCAO DE LARCEDA,354,TEJIPIO,50930015,Recife,PE,-8.055698,-34.882369
261160,9723315,"AV ENGENHEIRO DOMINGUES FERREIRA, 2265, BOA VIAGEM, Recife, PE, 51020031",AV ENGENHEIRO DOMINGUES FERREIRA,2265,BOA VIAGEM,51020031,Recife,PE,-8.054,-34.881
261160,9727124,"AV REPUBLICA DO LIBANO, 251, PINA, Recife, PE, 51110160",AV REPUBLICA DO LIBANO,251,PINA,51110160,Recife,PE,-8.0867393,-34.8940587
261160,9728619,"GUILHERME PINTO, 146, GRACAS, Recife, PE, 52010210",GUILHERME PINTO,146,GRACAS,52010210,Recife,PE,-8.05187215,-34.9031973388
261160,9730435,"RUA APULCRO DE ASSUNCAO, 225, SAN MARTIN, Recife, PE, 50761010",RUA APULCRO DE ASSUNCAO,225,SAN MARTIN,50761010,Recife,PE,-8.054,-34.881
261160,9734619,"RUA ATOR ELPIDIO CAMARA, 283, JD SAO PAULO, Recife, PE, 50781590",RUA ATOR ELPIDIO CAMARA,283,JD SAO PAULO,50781590,Recife,PE,-8.0822051,-34.9391094
261160,9742611,"RUA MANOEL DE ALBUQUERQUE FERNANDES, 36, AFOGADOS, Recife, PE, 50850120",RUA MANOEL DE ALBUQUERQUE FERNANDES,36,AFOGADOS,50850120,Recife,PE,-8.0805177,-34.9188525
261160,9743073,"AV FERNANDO SIMOES BARBOSA, 558, BOA VIAGEM, Recife, PE, 51021060",AV FERNANDO SIMOES BARBOSA,558,BOA VIAGEM,51021060,Recife,PE,-8.1191766,-34.9012855
261160,9752064,"AV DOMINGOS FERREIRA, 850, PINA, Recife, PE, 51011050",AV DOMINGOS FERREIRA,850,PINA,51011050,Recife,PE,-8.0980366,-34.8861758
261160,9756159,"VC VISCONDE DE SUASSUNA, 923, SANTO AMARO, Recife, PE, 50050540",VC VISCONDE DE SUASSUNA,923,SANTO AMARO,50050540,Recife,PE,-8.054,-34.881
261160,9759549,"RUA DA REGENERACAO, 55, AGUA FRIA, Recife, PE, 52120300",RUA DA REGENERACAO,55,AGUA FRIA,52120300,Recife,PE,-8.0187643,-34.893041
261160,9762159,"RUA SAO SALVADOR, 125, GRACAS, Recife, PE, 52020195",RUA SAO SALVADOR,125,GRACAS,52020195,Recife,PE,-8.0486122,-34.8960513
261160,9767649,"RUA NOVA, 225, SANTO ANTONIO, Recife, PE, 50010100",RUA NOVA,225,SANTO ANTONIO,50010100,Recife,PE,-8.054,-34.881
261160,9768904,"RUA PADRE CARAPUCEIRO, 752, BOA VIAGEM, Recife, PE, 51020280",RUA PADRE CARAPUCEIRO,752,BOA VIAGEM,51020280,Recife,PE,-8.1185415,-34.8987254
261160,9770771,"AV DOMINGOS FERREIRA, 636, PINA, Recife, PE, 51011050",AV DOMINGOS FERREIRA,636,PINA,51011050,Recife,PE,-8.0959869,-34.8861119
261160,9771239,"AV CONSELHEIRO ROSA E SILVA, 1021, GRACAS, Recife, PE, 52050225",AV CONSELHEIRO ROSA E SILVA,1021,GRACAS,52050225,Recife,PE,-8.04241875,-34.8979334985
261160,9772723,"AV SUL GOV CID SAMPAIO, 8385, IMBIRIBEIRA, Recife, PE, 51150010",AV SUL GOV CID SAMPAIO,8385,IMBIRIBEIRA,51150010,Recife,PE,-8.1066898417,-34.9086284637
261160,9774629,"AV CONSELHEIRO AGUIAR, 1472, BOA VIAGEM, Recife, PE, 51111010",AV CONSELHEIRO AGUIAR,1472,BOA VIAGEM,51111010,Recife,PE,-8.0926356,-34.8776435
261160,9774637,"AV DOIS RIOS, 704, IBURA, Recife, PE, 51230000",AV DOIS RIOS,704,IBURA,51230000,Recife,PE,-8.1103464,-34.9368462
261160,9774831,"RUA PADRE ROMA, 120, TAMARINEIRA, Recife, PE, 52050150",RUA PADRE ROMA,120,TAMARINEIRA,52050150,Recife,PE,-8.033257,-34.9045967
261160,9784578,"AV REPUBLICA DO LIBANO, 251, PINA, Recife, PE, 51110160",AV REPUBLICA DO LIBANO,251,PINA,51110160,Recife,PE,-8.0855585,-34.8944847296
261160,9785515,"RUA 21 DE ABRIL, 3121, SAN MARTIN, Recife, PE, 50761350",RUA 21 DE ABRIL,3121,SAN MARTIN,50761350,Recife,PE,-8.0698562,-34.9320693
261160,9785949,"AVENIDA GENERAL SAN MARTIN, 1880, SAN MARTIN, Recife, PE, 50761000",AVENIDA GENERAL SAN MARTIN,1880,SAN MARTIN,50761000,Recife,PE,-8.06768,-34.9280441
261160,9786554,"RUA DO CHACON, 64, POCO DA PANELA, Recife, PE, 52061400",RUA DO CHACON,64,POCO DA PANELA,52061400,Recife,PE,-8.0378744,-34.9196194
261160,9787852,"AV ENG DOMINGOS FERREIRA, 636, PINA, Recife, PE, 51011050",AV ENG DOMINGOS FERREIRA,636,PINA,51011050,Recife,PE,-8.054,-34.881
261160,9788174,"AV REPUBLICA DO LIBANO, 251, PINA, Recife, PE, 51110160",AV REPUBLICA DO LIBANO,251,PINA,51110160,Recife,PE,-8.0853138,-34.8955313
261160,9788255,"RUA DOUTOR ARTUR GONCALVES, 132, MADALENA, Recife, PE, 50610560",RUA DOUTOR ARTUR GONCALVES,132,MADALENA,50610560,Recife,PE,-8.0521503,-34.907928
261160,9794077,"AVENIDA FERNANDO SIMOES BARBOSA, 22, BOA VIAGEM, Recife, PE, 51020390",AVENIDA FERNANDO SIMOES BARBOSA,22,BOA VIAGEM,51020390,Recife,PE,-8.11754095,-34.9015019495
261160,9794093,"RUA AMELIA, 400, GRACAS, Recife, PE, 52011050",RUA AMELIA,400,GRACAS,52011050,Recife,PE,-8.0448504,-34.8987420777
261160,9794107,"AV CONSELHEIRO AGUIAR, 1360, BOA VIAGEM, Recife, PE, 51011030",AV CONSELHEIRO AGUIAR,1360,BOA VIAGEM,51011030,Recife,PE,-8.102354,-34.8874163
261160,9794115,"RUA DOUTOR VIRGINIO MOTA, 48, PARNAMIRIM, Recife, PE, 52060582",RUA DOUTOR VIRGINIO MOTA,48,PARNAMIRIM,52060582,Recife,PE,-8.054,-34.881
261160,9795529,"RUA DOS NAVEGANTES, 2840, BOA VIAGEM, Recife, PE, 51111080",RUA DOS NAVEGANTES,2840,BOA VIAGEM,51111080,Recife,PE,-8.11997,-34.8956471
261160,9795537,"RUA DOUTOR CARLOS CHAGAS, 93, SANTO AMARO, Recife, PE, 50100080",RUA DOUTOR CARLOS CHAGAS,93,SANTO AMARO,50100080,Recife,PE,-8.0480179,-34.8887090247
261160,9801227,"RUA PEREIRA DA COSTA, 230, PINA, Recife, PE, 51011190",RUA PEREIRA DA COSTA,230,PINA,51011190,Recife,PE,-8.0952482,-34.885068
261160,9801235,"RUA BISPO CARDOSO AYRES, 35, SOLEDADE, Recife, PE, 50050105",RUA BISPO CARDOSO AYRES,35,SOLEDADE,50050105,Recife,PE,-8.0574112,-34.8868731867
261160,9816887,"AVENIDA DOMINGOS FERREIRA, 636, BOA VIAGEM, Recife, PE, 51011050",AVENIDA DOMINGOS FERREIRA,636,BOA VIAGEM,51011050,Recife,PE,-8.0956647,-34.8861119
261160,9817174,"AVENIDA NORTE MIGUEL ARRAES DE ALENCAR, 6246, VASCO DA GAMA, Recife, PE, 52081000",AVENIDA NORTE MIGUEL ARRAES DE ALENCAR,6246,VASCO DA GAMA,52081000,Recife,PE,-8.0410008,-34.8861367
261160,9817182,"AVENIDA REPUBLICA DO LIBANO, 251, PINA, Recife, PE, 51110160",AVENIDA REPUBLICA DO LIBANO,251,PINA,51110160,Recife,PE,-8.0854229,-34.8956024
261160,9822038,"RUA PARU, 398, PINA, Recife, PE, 51010060",RUA PARU,398,PINA,51010060,Recife,PE,-8.0831332,-34.8795373
261160,9825932,"RUA DA HORA, 325, BOA VISTA, Recife, PE, 50050000",RUA DA HORA,325,BOA VISTA,50050000,Recife,PE,-8.0424433,-34.8914616
261160,9825959,"RUA DESEMBARGADOR JOAO PAES, 232, BOA VIAGEM, Recife, PE, 51021360",RUA DESEMBARGADOR JOAO PAES,232,BOA VIAGEM,51021360,Recife,PE,-8.1264179,-34.9006569
261160,9840095,"AV REPUBLICA DO LIBANO, 251, PINA, Recife, PE, 51110160",AV REPUBLICA DO LIBANO,251,PINA,51110160,Recife,PE,-8.0867393,-34.8940587
261160,9841199,"AV ENGENHEIRO DOMINGOS FERREIRA, 636, PINA, Recife, PE, 51011050",AV ENGENHEIRO DOMINGOS FERREIRA,636,PINA,51011050,Recife,PE,-8.0956647,-34.8861119
261160,9843000,"AV MONTEVIDEU, 96, BOA VISTA, Recife, PE, 50050250",AV MONTEVIDEU,96,BOA VISTA,50050250,Recife,PE,-8.05118595,-34.8934827083
261160,9846824,"AVENIDA FERNANDO SIMOES BARBOSA, 266, BOA VIAGEM, Recife, PE, 51020390",AVENIDA FERNANDO SIMOES BARBOSA,266,BOA VIAGEM,51020390,Recife,PE,-8.1197421,-34.9016466
261160,9846832,"AVENIDA FLOR DE SANTANA, 357, PARNAMIRIM, Recife, PE, 52060290",AVENIDA FLOR DE SANTANA,357,PARNAMIRIM,52060290,Recife,PE,-8.0348891,-34.9132991
261160,9846859,"AVENIDA CONDE DA BOA VISTA, 710, SOLEDADE, Recife, PE, 50060004",AVENIDA CONDE DA BOA VISTA,710,SOLEDADE,50060004,Recife,PE,-8.0431653,-34.8987123018
261160,9846875,"RUA DO FUTURO, 141, GRACAS, Recife, PE, 52050005",RUA DO FUTURO,141,GRACAS,52050005,Recife,PE,-8.0431653,-34.8987123018
261160,9846883,"RUA DO PROGRESSO, 151, SOLEDADE, Recife, PE, 50070095",RUA DO PROGRESSO,151,SOLEDADE,50070095,Recife,PE,-8.0627624,-34.888941
261160,9859667,"AV ENG DOMINGOS FERREIRA, 801, BOA VIAGEM, Recife, PE, 51011050",AV ENG DOMINGOS FERREIRA,801,BOA VIAGEM,51011050,Recife,PE,-8.054,-34.881
261160,9865624,"RUA ALVARES DE AZEVEDO, 194, SANTO AMARO, Recife, PE, 50100040",RUA ALVARES DE AZEVEDO,194,SANTO AMARO,50100040,Recife,PE,-8.0494454,-34.8882178
261160,9866094,"AVROSA E SILVA, 1460, GRACAS, Recife, PE, 52050245",AVROSA E SILVA,1460,GRACAS,52050245,Recife,PE,-8.054,-34.881
261160,9866132,"RUA ASTORGA, 169, ILHA DO RETIRO, Recife, PE, 50750350",RUA ASTORGA,169,ILHA DO RETIRO,50750350,Recife,PE,-8.0624,-34.9067609
261160,9867600,"RUA MIGUEL COUTO, 41, BOA VISTA, Recife, PE, 50070150",RUA MIGUEL COUTO,41,BOA VISTA,50070150,Recife,PE,-8.0625439505,-34.8967796188
261160,9870385,"AV REPUBLICA DO LIBANO, 251, PINA, Recife, PE, 51110150",AV REPUBLICA DO LIBANO,251,PINA,51110150,Recife,PE,-8.0867393,-34.8940587
261160,9870407,"AV MARECHAL MASCARENHAS DE MORAIS, 01038, IMBIRIBEIRA, Recife, PE, 51170000",AV MARECHAL MASCARENHAS DE MORAIS,1038,IMBIRIBEIRA,51170000,Recife,PE,-8.054,-34.881
261160,9871233,"RUA PADRE INGLES, 116, BOA VISTA, Recife, PE, 50050230",RUA PADRE INGLES,116,BOA VISTA,50050230,Recife,PE,-8.05504145,-34.8938226187
261160,9875603,"AVENIDA FERNANDO SIMOES BARBOSA, 266, BOA VIAGEM, Recife, PE, 51020390",AVENIDA FERNANDO SIMOES BARBOSA,266,BOA VIAGEM,51020390,Recife,PE,-8.1197421,-34.9016466
261160,9881883,"RUA VISCONDE DE JEQUITINHONHA, 1144, BOA VIAGEM, Recife, PE, 51030020",RUA VISCONDE DE JEQUITINHONHA,1144,BOA VIAGEM,51030020,Recife,PE,-8.1313758,-34.9030027
261160,9883894,"RUA SAO FRANCISCO, 98, PAISSANDU, Recife, PE, 52010020",RUA SAO FRANCISCO,98,PAISSANDU,52010020,Recife,PE,-8.054,-34.881
261160,9890327,"RUA RIO DA PRATA, 455, IBURA, Recife, PE, 51240000",RUA RIO DA PRATA,455,IBURA,51240000,Recife,PE,-8.1186419,-34.9373099
261160,9890637,"AV RUI BARBOSA, 715, GRACAS, Recife, PE, 52011040",AV RUI BARBOSA,715,GRACAS,52011040,Recife,PE,-8.0440761,-34.9021899
261160,9894144,"AV SANTOS DUMONT, 616, ROSARINHO, Recife, PE, 52050050",AV SANTOS DUMONT,616,ROSARINHO,52050050,Recife,PE,-8.0359217,-34.8974872
261160,9894187,"ESTRADA DOS REMEDIOS, 433, AFOGADOS, Recife, PE, 50770120",ESTRADA DOS REMEDIOS,433,AFOGADOS,50770120,Recife,PE,-8.076397,-34.9074266
261160,9894454,"RUA DO PROGRESSO, 255, SOLEDADE, Recife, PE, 50070095",RUA DO PROGRESSO,255,SOLEDADE,50070095,Recife,PE,-8.05883555,-34.8910720557
261160,9894616,"AV FERNANDO SIMOES BARBOSA, 558, BOA VIAGEM, Recife, PE, 51021060",AV FERNANDO SIMOES BARBOSA,558,BOA VIAGEM,51021060,Recife,PE,-8.1231256,-34.9015215
261160,9894756,"AV CONSELHEIRO AGUIAR, 1472, BOA VIAGEM, Recife, PE, 51111010",AV CONSELHEIRO AGUIAR,1472,BOA VIAGEM,51111010,Recife,PE,-8.10319965,-34.8882094269
261160,9898689,"RUA JOSE CARVALHEIRA, 333, TAMARINEIRA, Recife, PE, 52051060",RUA JOSE CARVALHEIRA,333,TAMARINEIRA,52051060,Recife,PE,-8.0291954,-34.903341
261160,9901256,"AV CONSELHEIRO AGUIAR, 1472, BOA VIAGEM, Recife, PE, 51111010",AV CONSELHEIRO AGUIAR,1472,BOA VIAGEM,51111010,Recife,PE,-8.0559135,-34.8972908
261160,9903518,"AV JOAO DE BARROS, 434, BOA VISTA, Recife, PE, 50050180",AV JOAO DE BARROS,434,BOA VISTA,50050180,Recife,PE,-8.05086575,-34.8897615236
261160,9903585,"AV CONDE DA BOA VISTA, 1410, SOLEDADE, Recife, PE, 50810040",AV CONDE DA BOA VISTA,1410,SOLEDADE,50810040,Recife,PE,-8.06805035,-34.8927491202
261160,9904549,"AV JOAO DE BARROS, 1406, ESPINHEIRO, Recife, PE, 52021180",AV JOAO DE BARROS,1406,ESPINHEIRO,52021180,Recife,PE,-8.0384971,-34.891981
261160,9904565,"RUA FRANCISCO ALVES, 325, COELHOS, Recife, PE, 50100060",RUA FRANCISCO ALVES,325,COELHOS,50100060,Recife,PE,-8.06805035,-34.8927491202
261160,9908323,"AV VISCONDE DE ALBUQUERQUE, 776, MADALENA, Recife, PE, 50610090",AV VISCONDE DE ALBUQUERQUE,776,MADALENA,50610090,Recife,PE,-8.0652098,-34.8957272
261160,9909052,"RUA AMARO BEZERRA, 489, DERBY, Recife, PE, 52010150",RUA AMARO BEZERRA,489,DERBY,52010150,Recife,PE,-8.0525483,-34.8996697
261160,9909540,"RUA BARAO DE ITAMARACA, 135, ESPINHEIRO, Recife, PE, 52020070",RUA BARAO DE ITAMARACA,135,ESPINHEIRO,52020070,Recife,PE,-7.7888717,-35.0911452
261160,9910565,"AV GOVERNADOR AGAMENON MAGALHAES, 2939, ESPINHEIRO, Recife, PE, 52021170",AV GOVERNADOR AGAMENON MAGALHAES,2939,ESPINHEIRO,52021170,Recife,PE,-8.0603778,-34.8980782
261160,9913548,"AV BEBERIBE, 3836, PORTO DA MADEIRA, Recife, PE, 52130547",AV BEBERIBE,3836,PORTO DA MADEIRA,52130547,Recife,PE,-8.00593658,-34.89178969
261160,9913920,"RUA CONSELHEIRO PERETTI, 63, CASA AMARELA, Recife, PE, 52070190",RUA CONSELHEIRO PERETTI,63,CASA AMARELA,52070190,Recife,PE,-8.0239319,-34.917404
261160,9913939,"AV DOIS RIOS, 84, IBURA, Recife, PE, 51230000",AV DOIS RIOS,84,IBURA,51230000,Recife,PE,-8.1103464,-34.9368462
261160,9913947,"RUA JEAN EMILI FAVRE, 1178, IPSEP, Recife, PE, 51190450",RUA JEAN EMILI FAVRE,1178,IPSEP,51190450,Recife,PE,-8.054,-34.881
261160,9913955,"RUA PADRE CABRAL, 161, BOA VIAGEM, Recife, PE, 51030500",RUA PADRE CABRAL,161,BOA VIAGEM,51030500,Recife,PE,-8.1340552,-34.9062464
261160,9914846,"AV RUI BARBOSA, 715, GRACAS, Recife, PE, 52011040",AV RUI BARBOSA,715,GRACAS,52011040,Recife,PE,-8.0440761,-34.9021899
261160,9920919,"RUA JEAN EMILE FAVRE, 750, IPSEP, Recife, PE, 51190450",RUA JEAN EMILE FAVRE,750,IPSEP,51190450,Recife,PE,-8.1085086,-34.916954
261160,9921230,"RUA SENADOR JOSE HENRIQUE, 231, ILHA DO LEITE, Recife, PE, 50100060",RUA SENADOR JOSE HENRIQUE,231,ILHA DO LEITE,50100060,Recife,PE,-8.0652365,-34.89523658
261160,9921265,"R PADRE ROMA, 120, TAMARINEIRA, Recife, PE, 52050150",R PADRE ROMA,120,TAMARINEIRA,52050150,Recife,PE,-8.033257,-34.9045967
261160,9924418,"RUA GUIMARAES PEIXOTO EDF ONE WAY, 75, CASA AMARELA, Recife, PE, 52051305",RUA GUIMARAES PEIXOTO EDF ONE WAY,75,CASA AMARELA,52051305,Recife,PE,-8.0271897709,-34.9178981781
261160,9924426,"RUA MINAS GERAIS, 82, ILHA DO LEITE, Recife, PE, 50070400",RUA MINAS GERAIS,82,ILHA DO LEITE,50070400,Recife,PE,-8.06427805,-34.8934409516
261160,9931260,"RUA VASCO DA GAMA, 95, VASCO DA GAMA, Recife, PE, 52081003",RUA VASCO DA GAMA,95,VASCO DA GAMA,52081003,Recife,PE,-8.0199206,-34.9216221
261160,9933034,"AV GETULIO VARGAS, 6, CURADO, Recife, PE, 50790540",AV GETULIO VARGAS,6,CURADO,50790540,Recife,PE,-8.0500937,-34.9217202677
261160,9943692,"RUA DAS FRONTEIRAS, 175, BOA VISTA, Recife, PE, 50070170",RUA DAS FRONTEIRAS,175,BOA VISTA,50070170,Recife,PE,-8.0602368,-34.8971391
261160,9943862,"RUA CARLOS PORTO CARREIRO, 146, BOA VISTA, Recife, PE, 50070090",RUA CARLOS PORTO CARREIRO,146,BOA VISTA,50070090,Recife,PE,-8.0555298,-34.8969738603
261160,9943935,"RUA GENERAL POLIDORO, 105, VARZEA, Recife, PE, 50740050",RUA GENERAL POLIDORO,105,VARZEA,50740050,Recife,PE,-8.0380926,-34.9456537
261160,9952438,"RUA PADRE CARAPUCEIRO, 777, BOA VIAGEM, Recife, PE, 51020280",RUA PADRE CARAPUCEIRO,777,BOA VIAGEM,51020280,Recife,PE,-8.1196589,-34.9034321
261160,9957170,"PC DO ENTRONCAMENTO, 104, GRACAS, Recife, PE, 52011300",PC DO ENTRONCAMENTO,104,GRACAS,52011300,Recife,PE,-8.052189699,-34.8961662
